production_id,date_id,shift_id,machine_id,operator_id,part_id,planned_qty,actual_qty,downtime_minutes
106222,20250311,1,103,214,1013,1084,990,109
106223,20250311,1,103,207,1014,651,567,22
106224,20250311,1,103,212,1015,672,603,105
106225,20250311,1,102,218,1016,832,771,130
106226,20250311,1,104,212,1017,963,607,134
106227,20250311,1,105,212,1018,789,741,37
106228,20250311,1,105,203,1019,958,809,88
106229,20250311,1,105,216,1020,1172,934,11
106230,20250311,1,102,210,1021,898,696,17
106231,20250311,1,102,215,1022,779,655,38
106232,20250311,1,103,210,1023,605,568,16
106233,20250311,1,102,201,1024,1170,923,148
106234,20250311,1,104,208,1025,1023,665,88
106235,20250311,1,105,202,1026,690,682,80
106236,20250311,1,102,213,1027,663,596,31
106237,20250311,1,104,218,1028,606,568,121
106238,20250311,1,103,204,1029,783,746,40
106239,20250311,1,105,208,1030,753,722,124
106240,20250311,2,101,205,1001,872,716,10
106241,20250311,2,103,210,1002,655,654,96
106242,20250311,2,103,211,1003,660,650,83
106243,20250311,2,102,209,1004,893,564,46
106244,20250311,2,103,206,1005,1109,659,26
106245,20250311,2,101,208,1006,963,730,38
106246,20250311,2,104,205,1007,1038,752,125
106247,20250311,2,105,207,1008,861,782,23
106248,20250311,2,103,214,1009,824,672,53
106249,20250311,2,103,210,1010,696,614,7
106250,20250311,2,105,207,1011,641,632,107
106251,20250311,2,103,215,1012,648,551,85
106252,20250311,2,104,215,1013,809,599,8
106253,20250311,2,103,202,1014,657,631,119
106254,20250311,2,101,216,1015,1147,780,70
106255,20250311,2,102,206,1016,1136,899,143
106256,20250311,2,102,214,1017,1184,623,46
106257,20250311,2,101,201,1018,969,739,96
106258,20250311,2,102,209,1019,830,748,57
106259,20250311,2,103,212,1020,1100,820,115
106260,20250311,2,103,219,1021,1097,753,83
106261,20250311,2,102,217,1022,1117,1112,45
106262,20250311,2,102,219,1023,768,693,70
106263,20250311,2,105,206,1024,1114,1094,64
106264,20250311,2,102,220,1025,1119,650,15
106265,20250311,2,105,213,1026,630,602,126
106266,20250311,2,102,209,1027,617,587,56
106267,20250311,2,102,214,1028,665,592,76
106268,20250311,2,103,220,1029,925,924,55
106269,20250311,2,102,214,1030,706,590,106
106270,20250311,3,104,209,1001,1183,671,122
106271,20250311,3,103,205,1002,688,555,73
106272,20250311,3,104,209,1003,1011,944,66
106273,20250311,3,101,219,1004,1028,826,93
106274,20250311,3,103,218,1005,894,855,148
106275,20250311,3,105,210,1006,742,718,25
106276,20250311,3,104,220,1007,1028,1004,118
106277,20250311,3,101,219,1008,850,635,109
106278,20250311,3,101,202,1009,1098,918,25
106279,20250311,3,103,220,1010,860,768,140
106280,20250311,3,102,214,1011,1006,717,9
106281,20250311,3,101,204,1012,973,594,58
106282,20250311,3,105,202,1013,1170,1082,35
106283,20250311,3,101,212,1014,1154,652,13
106284,20250311,3,104,210,1015,653,582,27
106285,20250311,3,101,215,1016,772,659,122
106286,20250311,3,101,218,1017,612,571,92
106287,20250311,3,101,212,1018,949,936,63
106288,20250311,3,103,214,1019,860,682,70
106289,20250311,3,104,211,1020,1173,1077,50
106290,20250311,3,103,203,1021,958,614,125
106291,20250311,3,104,208,1022,659,575,104
106292,20250311,3,104,216,1023,694,626,87
106293,20250311,3,102,213,1024,751,556,91
106294,20250311,3,105,204,1025,664,583,96
106295,20250311,3,103,220,1026,807,716,77
106296,20250311,3,101,201,1027,856,595,72
106297,20250311,3,102,216,1028,1108,826,43
106298,20250311,3,105,220,1029,1006,998,143
106299,20250311,3,104,217,1030,1054,693,68
106300,20250312,1,103,211,1001,752,745,138
106301,20250312,1,101,201,1002,666,647,20
106302,20250312,1,101,214,1003,974,864,143
106303,20250312,1,101,219,1004,1164,629,112
106304,20250312,1,105,217,1005,1127,977,150
106305,20250312,1,103,210,1006,1148,1044,38
106306,20250312,1,104,216,1007,1165,1049,78
106307,20250312,1,101,204,1008,803,683,128
106308,20250312,1,103,202,1009,995,708,104
106309,20250312,1,101,217,1010,889,850,64
106310,20250312,1,103,209,1011,924,706,76
106311,20250312,1,101,211,1012,764,723,35
106312,20250312,1,105,212,1013,1111,778,120
106313,20250312,1,102,215,1014,735,705,106
106314,20250312,1,105,208,1015,635,579,23
106315,20250312,1,104,212,1016,994,858,42
106316,20250312,1,103,204,1017,1196,951,125
106317,20250312,1,101,201,1018,924,606,24
106318,20250312,1,102,207,1019,1086,675,67
106319,20250312,1,102,204,1020,1176,999,95
106320,20250312,1,105,210,1021,725,563,119
106321,20250312,1,101,218,1022,736,727,57
106322,20250312,1,101,216,1023,628,593,85
106323,20250312,1,104,205,1024,1136,920,99
106324,20250312,1,105,209,1025,1014,885,52
106325,20250312,1,105,216,1026,954,813,133
106326,20250312,1,101,209,1027,778,731,65
106327,20250312,1,104,202,1028,640,552,33
106328,20250312,1,101,215,1029,659,620,44
106329,20250312,1,103,215,1030,646,600,113
106330,20250312,2,105,210,1001,812,640,17
106331,20250312,2,102,202,1002,1013,1010,86
106332,20250312,2,102,218,1003,1198,1174,70
106333,20250312,2,102,210,1004,1110,731,64
106334,20250312,2,104,214,1005,1011,682,7
106335,20250312,2,104,207,1006,1173,1008,55
106336,20250312,2,102,203,1007,725,620,97
106337,20250312,2,103,201,1008,901,674,111
106338,20250312,2,102,209,1009,667,616,59
106339,20250312,2,104,213,1010,926,726,149
106340,20250312,2,103,209,1011,1116,878,45
106341,20250312,2,104,205,1012,815,688,49
106342,20250312,2,104,216,1013,912,854,43
106343,20250312,2,103,209,1014,679,619,101
106344,20250312,2,102,206,1015,879,828,20
106345,20250312,2,105,217,1016,992,569,112
106346,20250312,2,102,213,1017,851,758,56
106347,20250312,2,102,202,1018,635,610,31
106348,20250312,2,101,204,1019,1113,879,116
106349,20250312,2,104,207,1020,1178,912,106
106350,20250312,2,103,220,1021,921,725,59
106351,20250312,2,103,209,1022,897,727,10
106352,20250312,2,104,207,1023,957,662,29
106353,20250312,2,101,220,1024,1067,569,67
106354,20250312,2,102,201,1025,1023,848,12
106355,20250312,2,102,208,1026,866,806,86
106356,20250312,2,102,212,1027,781,697,42
106357,20250312,2,105,210,1028,784,717,16
106358,20250312,2,103,210,1029,624,622,67
106359,20250312,2,103,218,1030,968,560,136
106360,20250312,3,105,208,1001,709,606,6
106361,20250312,3,104,205,1002,778,612,46
106362,20250312,3,104,209,1003,740,602,98
106363,20250312,3,105,204,1004,823,612,10
106364,20250312,3,101,213,1005,904,695,92
106365,20250312,3,105,201,1006,1117,1113,10
106366,20250312,3,101,211,1007,669,595,111
106367,20250312,3,101,220,1008,741,644,35
106368,20250312,3,101,218,1009,630,628,34
106369,20250312,3,101,212,1010,875,588,109
106370,20250312,3,102,208,1011,970,807,129
106371,20250312,3,105,210,1012,745,713,57
106372,20250312,3,101,211,1013,1032,951,34
106373,20250312,3,102,211,1014,696,639,105
106374,20250312,3,102,205,1015,669,588,38
106375,20250312,3,103,212,1016,982,777,54
106376,20250312,3,101,203,1017,796,725,132
106377,20250312,3,105,209,1018,1196,844,114
106378,20250312,3,101,203,1019,650,611,55
106379,20250312,3,104,204,1020,831,554,90
106380,20250312,3,105,201,1021,976,707,140
106381,20250312,3,101,218,1022,764,591,40
106382,20250312,3,105,213,1023,1182,1002,142
106383,20250312,3,105,207,1024,1189,1073,17
106384,20250312,3,104,203,1025,1059,763,28
106385,20250312,3,101,220,1026,991,660,150
106386,20250312,3,104,206,1027,1127,879,80
106387,20250312,3,104,207,1028,1079,1013,120
106388,20250312,3,104,210,1029,943,783,86
106389,20250312,3,101,211,1030,740,653,117
106390,20250313,1,105,208,1001,892,799,68
106391,20250313,1,102,203,1002,636,599,139
106392,20250313,1,103,211,1003,1132,701,123
106393,20250313,1,102,203,1004,911,715,16
106394,20250313,1,102,208,1005,720,641,77
106395,20250313,1,102,216,1006,1171,1119,67
106396,20250313,1,101,212,1007,812,719,144
106397,20250313,1,103,213,1008,1070,1023,111
106398,20250313,1,102,212,1009,730,643,93
106399,20250313,1,102,210,1010,1159,666,50
106400,20250313,1,102,214,1011,642,639,111
106401,20250313,1,101,202,1012,626,554,148
106402,20250313,1,105,216,1013,607,601,35
106403,20250313,1,105,217,1014,626,577,93
106404,20250313,1,102,218,1015,1104,1028,132
106405,20250313,1,104,209,1016,783,604,94
106406,20250313,1,101,215,1017,672,653,100
106407,20250313,1,101,201,1018,623,621,65
106408,20250313,1,103,207,1019,667,662,11
106409,20250313,1,101,209,1020,801,772,80
106410,20250313,1,104,213,1021,1015,884,134
106411,20250313,1,102,218,1022,1159,725,123
106412,20250313,1,101,202,1023,742,706,22
106413,20250313,1,105,214,1024,721,559,11
106414,20250313,1,104,201,1025,897,581,5
106415,20250313,1,101,209,1026,862,640,19
106416,20250313,1,104,212,1027,607,564,71
106417,20250313,1,102,210,1028,782,689,118
106418,20250313,1,104,209,1029,656,649,129
106419,20250313,1,102,206,1030,1153,979,136
106420,20250313,2,103,212,1001,1019,656,86
106421,20250313,2,104,206,1002,1155,605,135
106422,20250313,2,103,204,1003,886,739,100
106423,20250313,2,102,208,1004,781,556,58
106424,20250313,2,104,220,1005,646,634,137
106425,20250313,2,104,209,1006,1033,619,102
106426,20250313,2,104,201,1007,1007,942,136
106427,20250313,2,105,203,1008,1022,963,110
106428,20250313,2,101,208,1009,994,581,128
106429,20250313,2,104,220,1010,1015,746,22
106430,20250313,2,105,203,1011,1188,1184,22
106431,20250313,2,104,208,1012,852,637,29
106432,20250313,2,103,220,1013,914,732,61
106433,20250313,2,105,215,1014,718,691,21
106434,20250313,2,103,212,1015,1061,791,125
106435,20250313,2,101,206,1016,1060,921,105
106436,20250313,2,101,216,1017,976,613,103
106437,20250313,2,104,212,1018,868,563,21
106438,20250313,2,101,211,1019,1066,890,82
106439,20250313,2,104,210,1020,618,597,6
106440,20250313,2,101,217,1021,1019,754,67
106441,20250313,2,101,201,1022,608,606,123
106442,20250313,2,105,201,1023,833,722,101
106443,20250313,2,104,207,1024,992,978,144
106444,20250313,2,102,207,1025,1159,669,49
106445,20250313,2,101,208,1026,1172,1068,118
106446,20250313,2,105,220,1027,885,684,47
106447,20250313,2,105,212,1028,1040,611,25
106448,20250313,2,104,203,1029,1128,1023,37
106449,20250313,2,101,212,1030,601,577,118
106450,20250313,3,103,204,1001,667,588,146
106451,20250313,3,102,209,1002,802,700,60
106452,20250313,3,105,208,1003,1151,1103,146
106453,20250313,3,104,219,1004,1179,555,133
106454,20250313,3,102,204,1005,673,636,57
106455,20250313,3,102,220,1006,1129,946,30
106456,20250313,3,105,215,1007,980,801,19
106457,20250313,3,102,217,1008,1032,980,136
106458,20250313,3,103,213,1009,1034,597,41
106459,20250313,3,101,204,1010,1070,643,28
106460,20250313,3,103,211,1011,741,658,130
106461,20250313,3,103,213,1012,668,606,150
106462,20250313,3,105,217,1013,881,603,93
106463,20250313,3,105,215,1014,1083,859,142
106464,20250313,3,103,207,1015,1100,751,145
106465,20250313,3,101,210,1016,749,744,11
106466,20250313,3,102,218,1017,1008,604,124
106467,20250313,3,102,217,1018,938,861,36
106468,20250313,3,102,206,1019,700,640,55
106469,20250313,3,102,219,1020,1060,657,61
106470,20250313,3,104,219,1021,1146,766,120
106471,20250313,3,102,211,1022,943,865,60
106472,20250313,3,104,217,1023,1165,831,61
106473,20250313,3,105,217,1024,771,622,113
106474,20250313,3,103,213,1025,1015,584,47
106475,20250313,3,102,203,1026,1146,1094,83
106476,20250313,3,105,205,1027,897,822,147
106477,20250313,3,102,202,1028,744,568,54
106478,20250313,3,103,215,1029,1193,1152,113
106479,20250313,3,102,208,1030,954,765,111
106480,20250314,1,102,220,1001,782,718,147
106481,20250314,1,105,207,1002,841,769,121
106482,20250314,1,104,208,1003,1036,788,8
106483,20250314,1,105,214,1004,1055,685,140
106484,20250314,1,105,220,1005,1014,926,30
106485,20250314,1,104,214,1006,1064,840,24
106486,20250314,1,104,201,1007,620,579,60
106487,20250314,1,102,220,1008,1108,970,7
106488,20250314,1,101,209,1009,981,684,146
106489,20250314,1,105,207,1010,1007,960,118
106490,20250314,1,101,209,1011,608,558,132
106491,20250314,1,104,211,1012,712,630,44
106492,20250314,1,103,208,1013,1057,726,52
106493,20250314,1,105,204,1014,637,582,54
106494,20250314,1,105,207,1015,851,666,106
106495,20250314,1,102,220,1016,758,704,117
106496,20250314,1,103,202,1017,1003,702,123
106497,20250314,1,101,220,1018,615,557,110
106498,20250314,1,101,209,1019,652,573,23
106499,20250314,1,102,218,1020,1029,759,134
106500,20250314,1,103,219,1021,795,593,105
106501,20250314,1,105,201,1022,861,825,68
106502,20250314,1,101,220,1023,633,552,14
106503,20250314,1,102,211,1024,833,607,27
106504,20250314,1,105,219,1025,911,635,139
106505,20250314,1,104,217,1026,870,653,12
106506,20250314,1,104,210,1027,1003,885,133
106507,20250314,1,101,206,1028,976,912,144
106508,20250314,1,103,209,1029,701,609,90
106509,20250314,1,102,204,1030,992,909,104
106510,20250314,2,103,214,1001,1000,698,35
106511,20250314,2,104,210,1002,841,748,100
106512,20250314,2,103,206,1003,1005,941,100
106513,20250314,2,102,210,1004,1057,1031,149
106514,20250314,2,105,213,1005,1118,628,38
106515,20250314,2,101,215,1006,861,772,5
106516,20250314,2,101,202,1007,1080,628,105
106517,20250314,2,103,201,1008,929,696,74
106518,20250314,2,105,218,1009,721,689,146
106519,20250314,2,102,217,1010,1120,1073,131
106520,20250314,2,103,204,1011,958,869,106
106521,20250314,2,103,203,1012,1036,759,52
106522,20250314,2,101,212,1013,1020,573,118
106523,20250314,2,104,210,1014,775,691,145
106524,20250314,2,105,205,1015,1135,567,57
106525,20250314,2,103,215,1016,1167,1006,76
106526,20250314,2,102,209,1017,737,628,69
106527,20250314,2,101,218,1018,826,812,29
106528,20250314,2,101,204,1019,762,706,143
106529,20250314,2,104,205,1020,627,607,32
106530,20250314,2,101,215,1021,781,638,69
106531,20250314,2,105,201,1022,1059,859,77
106532,20250314,2,101,220,1023,951,821,63
106533,20250314,2,104,217,1024,633,595,47
106534,20250314,2,105,203,1025,1186,629,84
106535,20250314,2,105,206,1026,1169,638,79
106536,20250314,2,101,214,1027,1073,924,147
106537,20250314,2,103,213,1028,866,623,36
106538,20250314,2,105,206,1029,1015,725,68
106539,20250314,2,105,204,1030,1150,737,107
106540,20250314,3,104,211,1001,780,650,138
106541,20250314,3,103,204,1002,1112,858,61
106542,20250314,3,103,207,1003,686,654,134
106543,20250314,3,103,202,1004,761,566,79
106544,20250314,3,102,204,1005,893,827,69
106545,20250314,3,105,204,1006,782,588,75
106546,20250314,3,102,206,1007,953,952,35
106547,20250314,3,105,211,1008,1096,731,62
106548,20250314,3,102,217,1009,905,629,88
106549,20250314,3,101,205,1010,694,670,41
106550,20250314,3,103,203,1011,703,619,72
106551,20250314,3,102,205,1012,981,809,104
106552,20250314,3,102,206,1013,1072,571,113
106553,20250314,3,105,203,1014,769,720,93
106554,20250314,3,105,219,1015,1098,828,77
106555,20250314,3,102,213,1016,1006,609,26
106556,20250314,3,102,214,1017,1129,909,96
106557,20250314,3,102,201,1018,1131,1118,22
106558,20250314,3,105,205,1019,661,579,118
106559,20250314,3,105,218,1020,810,756,54
106560,20250314,3,104,213,1021,623,565,118
106561,20250314,3,103,212,1022,1160,1084,15
106562,20250314,3,103,218,1023,1168,1013,13
106563,20250314,3,104,214,1024,803,757,63
106564,20250314,3,102,215,1025,1100,799,63
106565,20250314,3,102,201,1026,1040,949,66
106566,20250314,3,103,210,1027,729,658,64
106567,20250314,3,102,220,1028,1190,916,147
106568,20250314,3,103,219,1029,650,563,125
106569,20250314,3,104,210,1030,1017,948,131
106570,20250315,1,102,215,1001,1065,695,24
106571,20250315,1,103,211,1002,1135,980,105
106572,20250315,1,105,217,1003,989,607,108
106573,20250315,1,105,220,1004,775,754,73
106574,20250315,1,103,211,1005,819,813,79
106575,20250315,1,101,219,1006,1053,944,54
106576,20250315,1,104,212,1007,829,660,90
106577,20250315,1,102,217,1008,987,655,119
106578,20250315,1,103,213,1009,902,888,104
106579,20250315,1,105,209,1010,981,976,144
106580,20250315,1,104,214,1011,1123,716,94
106581,20250315,1,103,208,1012,869,778,6
106582,20250315,1,104,220,1013,1020,961,43
106583,20250315,1,102,207,1014,918,880,42
106584,20250315,1,105,202,1015,1046,682,34
106585,20250315,1,103,211,1016,835,834,137
106586,20250315,1,103,220,1017,1028,806,7
106587,20250315,1,102,211,1018,751,615,140
106588,20250315,1,104,212,1019,751,613,41
106589,20250315,1,105,203,1020,775,656,18
106590,20250315,1,101,203,1021,711,630,15
106591,20250315,1,104,205,1022,898,809,53
106592,20250315,1,105,212,1023,991,962,25
106593,20250315,1,104,212,1024,749,593,147
106594,20250315,1,105,218,1025,849,790,93
106595,20250315,1,104,216,1026,785,677,28
106596,20250315,1,105,219,1027,711,682,136
106597,20250315,1,101,215,1028,1138,1061,149
106598,20250315,1,105,202,1029,964,757,77
106599,20250315,1,101,215,1030,775,613,75
106600,20250315,2,103,218,1001,732,643,21
106601,20250315,2,104,206,1002,779,599,114
106602,20250315,2,103,211,1003,686,655,141
106603,20250315,2,102,220,1004,682,679,19
106604,20250315,2,101,201,1005,809,716,14
106605,20250315,2,104,210,1006,908,594,19
106606,20250315,2,104,218,1007,705,587,74
106607,20250315,2,104,215,1008,1180,846,67
106608,20250315,2,101,219,1009,679,601,111
106609,20250315,2,102,205,1010,670,611,53
106610,20250315,2,102,202,1011,1054,757,37
106611,20250315,2,101,207,1012,800,689,100
106612,20250315,2,101,201,1013,829,667,53
106613,20250315,2,105,202,1014,1179,842,105
106614,20250315,2,103,211,1015,848,729,95
106615,20250315,2,103,207,1016,821,662,90
106616,20250315,2,103,207,1017,1192,915,61
106617,20250315,2,102,220,1018,1052,971,11
106618,20250315,2,102,212,1019,1138,908,114
106619,20250315,2,102,203,1020,982,864,138
106620,20250315,2,105,201,1021,882,864,111
106621,20250315,2,101,214,1022,881,602,145
106622,20250315,2,104,209,1023,954,679,87
106623,20250315,2,105,213,1024,668,601,135
106624,20250315,2,102,210,1025,1191,717,126
106625,20250315,2,103,209,1026,796,557,66
106626,20250315,2,104,210,1027,882,800,74
106627,20250315,2,105,213,1028,912,809,31
106628,20250315,2,102,214,1029,1018,671,93
106629,20250315,2,104,211,1030,930,695,114
106630,20250315,3,103,209,1001,1150,1077,49
106631,20250315,3,101,214,1002,985,916,88
106632,20250315,3,104,215,1003,1083,880,34
106633,20250315,3,105,219,1004,956,855,48
106634,20250315,3,101,206,1005,1141,699,130
106635,20250315,3,102,213,1006,899,680,13
106636,20250315,3,105,202,1007,739,714,132
106637,20250315,3,105,215,1008,816,780,22
106638,20250315,3,103,211,1009,721,615,98
106639,20250315,3,103,210,1010,1058,819,125
106640,20250315,3,103,214,1011,625,565,100
106641,20250315,3,104,209,1012,768,619,73
106642,20250315,3,102,212,1013,768,679,119
106643,20250315,3,104,209,1014,915,893,146
106644,20250315,3,103,206,1015,662,590,45
106645,20250315,3,103,217,1016,908,696,134
106646,20250315,3,102,216,1017,831,714,7
106647,20250315,3,104,218,1018,1195,787,54
106648,20250315,3,102,207,1019,737,634,82
106649,20250315,3,102,203,1020,938,780,132
106650,20250315,3,105,209,1021,877,633,85
106651,20250315,3,102,219,1022,758,615,99
106652,20250315,3,104,205,1023,1109,891,22
106653,20250315,3,105,216,1024,737,589,77
106654,20250315,3,104,205,1025,758,685,142
106655,20250315,3,102,208,1026,653,642,89
106656,20250315,3,103,209,1027,995,591,63
106657,20250315,3,104,201,1028,674,592,79
106658,20250315,3,102,201,1029,651,612,117
106659,20250315,3,104,212,1030,922,661,7
106660,20250316,1,105,207,1001,1171,1020,67
106661,20250316,1,103,208,1002,756,729,89
106662,20250316,1,101,211,1003,605,553,69
106663,20250316,1,102,204,1004,655,630,126
106664,20250316,1,102,211,1005,866,769,85
106665,20250316,1,101,212,1006,952,823,44
106666,20250316,1,101,203,1007,1146,674,124
106667,20250316,1,101,210,1008,686,599,48
106668,20250316,1,103,215,1009,931,866,14
106669,20250316,1,104,220,1010,1173,608,111
106670,20250316,1,101,212,1011,1116,719,77
106671,20250316,1,105,212,1012,938,638,122
106672,20250316,1,104,205,1013,642,588,87
106673,20250316,1,104,213,1014,1056,688,92
106674,20250316,1,102,211,1015,965,614,50
106675,20250316,1,102,203,1016,918,786,80
106676,20250316,1,104,217,1017,1154,1120,23
106677,20250316,1,102,217,1018,794,746,55
106678,20250316,1,104,215,1019,771,723,59
106679,20250316,1,105,218,1020,864,661,133
106680,20250316,1,105,213,1021,637,637,135
106681,20250316,1,105,205,1022,1098,593,64
106682,20250316,1,102,212,1023,604,588,104
106683,20250316,1,102,220,1024,1100,995,95
106684,20250316,1,104,215,1025,1006,939,146
106685,20250316,1,101,214,1026,782,685,6
106686,20250316,1,102,218,1027,1149,764,83
106687,20250316,1,103,204,1028,920,831,9
106688,20250316,1,105,215,1029,706,594,60
106689,20250316,1,105,202,1030,922,585,93
106690,20250316,2,101,210,1001,1017,1010,40
106691,20250316,2,101,217,1002,690,684,108
106692,20250316,2,101,208,1003,1117,1005,94
106693,20250316,2,102,214,1004,860,700,143
106694,20250316,2,105,219,1005,787,646,53
106695,20250316,2,104,205,1006,1148,1084,24
106696,20250316,2,103,204,1007,969,596,37
106697,20250316,2,101,201,1008,1133,816,106
106698,20250316,2,105,214,1009,967,608,149
106699,20250316,2,105,204,1010,784,573,84
106700,20250316,2,102,217,1011,689,640,36
106701,20250316,2,103,217,1012,926,746,56
106702,20250316,2,105,212,1013,663,579,39
106703,20250316,2,104,214,1014,1058,964,95
106704,20250316,2,102,205,1015,930,855,146
106705,20250316,2,103,210,1016,1187,879,115
106706,20250316,2,103,207,1017,1193,1015,108
106707,20250316,2,102,211,1018,803,637,118
106708,20250316,2,103,216,1019,1042,552,80
106709,20250316,2,104,201,1020,1171,1150,145
106710,20250316,2,103,211,1021,994,630,148
106711,20250316,2,103,204,1022,959,611,143
106712,20250316,2,101,213,1023,1005,616,64
106713,20250316,2,105,219,1024,1024,864,126
106714,20250316,2,102,217,1025,1013,589,18
106715,20250316,2,103,209,1026,919,903,117
106716,20250316,2,103,213,1027,1080,836,93
106717,20250316,2,101,205,1028,625,608,47
106718,20250316,2,104,201,1029,1088,820,40
106719,20250316,2,104,214,1030,680,588,122
106720,20250316,3,105,210,1001,892,868,114
106721,20250316,3,102,213,1002,624,577,73
106722,20250316,3,104,206,1003,935,685,52
106723,20250316,3,104,208,1004,603,599,9
106724,20250316,3,103,204,1005,881,828,79
106725,20250316,3,103,209,1006,723,631,118
106726,20250316,3,104,201,1007,692,598,54
106727,20250316,3,104,212,1008,903,710,101
106728,20250316,3,104,202,1009,1058,821,26
106729,20250316,3,102,209,1010,823,812,27
106730,20250316,3,101,204,1011,779,672,12
106731,20250316,3,103,202,1012,720,686,20
106732,20250316,3,101,217,1013,647,620,134
106733,20250316,3,103,207,1014,924,833,107
106734,20250316,3,101,211,1015,872,826,64
106735,20250316,3,105,209,1016,1122,571,115
106736,20250316,3,104,210,1017,631,580,58
106737,20250316,3,103,205,1018,624,581,62
106738,20250316,3,104,218,1019,937,613,67
106739,20250316,3,103,209,1020,861,570,84
106740,20250316,3,101,204,1021,1070,900,109
106741,20250316,3,105,203,1022,627,581,65
106742,20250316,3,104,212,1023,934,888,129
106743,20250316,3,101,218,1024,719,574,23
106744,20250316,3,104,205,1025,652,583,68
106745,20250316,3,104,217,1026,1168,713,93
106746,20250316,3,103,213,1027,697,606,88
106747,20250316,3,101,202,1028,889,616,121
106748,20250316,3,105,201,1029,1174,605,5
106749,20250316,3,104,220,1030,1191,646,17
106750,20250317,1,102,212,1001,732,699,30
106751,20250317,1,102,204,1002,962,803,100
106752,20250317,1,103,216,1003,1010,772,134
106753,20250317,1,105,202,1004,618,612,112
106754,20250317,1,102,205,1005,740,646,114
106755,20250317,1,103,220,1006,854,767,71
106756,20250317,1,101,206,1007,763,576,45
106757,20250317,1,104,214,1008,930,609,78
106758,20250317,1,102,203,1009,972,740,15
106759,20250317,1,101,215,1010,779,709,136
106760,20250317,1,103,215,1011,743,633,123
106761,20250317,1,104,218,1012,1020,812,138
106762,20250317,1,102,203,1013,993,806,16
106763,20250317,1,104,201,1014,940,638,118
106764,20250317,1,102,219,1015,1019,745,136
106765,20250317,1,105,204,1016,789,727,49
106766,20250317,1,101,210,1017,808,786,79
106767,20250317,1,104,205,1018,998,552,53
106768,20250317,1,105,205,1019,1183,1154,69
106769,20250317,1,105,202,1020,683,629,52
106770,20250317,1,103,219,1021,600,563,39
106771,20250317,1,101,218,1022,743,635,97
106772,20250317,1,101,209,1023,652,618,123
106773,20250317,1,105,206,1024,807,604,115
106774,20250317,1,102,210,1025,1143,1023,61
106775,20250317,1,103,204,1026,1114,692,127
106776,20250317,1,103,219,1027,888,636,65
106777,20250317,1,105,219,1028,898,663,31
106778,20250317,1,101,220,1029,805,665,104
106779,20250317,1,102,207,1030,783,699,66
106780,20250317,2,104,201,1001,896,849,5
106781,20250317,2,102,206,1002,750,572,80
106782,20250317,2,101,219,1003,695,558,130
106783,20250317,2,102,214,1004,1076,1027,16
106784,20250317,2,101,210,1005,620,603,121
106785,20250317,2,101,220,1006,1011,561,150
106786,20250317,2,103,205,1007,1036,855,113
106787,20250317,2,101,217,1008,829,587,59
106788,20250317,2,102,209,1009,1197,1190,150
106789,20250317,2,103,213,1010,926,631,51
106790,20250317,2,104,208,1011,637,567,141
106791,20250317,2,105,218,1012,1071,593,39
106792,20250317,2,104,202,1013,1117,927,145
106793,20250317,2,105,209,1014,895,595,121
106794,20250317,2,101,218,1015,1090,637,105
106795,20250317,2,105,214,1016,703,646,22
106796,20250317,2,102,208,1017,736,655,33
106797,20250317,2,101,219,1018,1189,639,30
106798,20250317,2,103,215,1019,869,799,73
106799,20250317,2,105,220,1020,1188,861,53
106800,20250317,2,101,217,1021,1153,676,60
106801,20250317,2,104,205,1022,1059,559,65
106802,20250317,2,103,211,1023,767,666,108
106803,20250317,2,104,212,1024,974,828,87
106804,20250317,2,104,201,1025,1060,896,82
106805,20250317,2,102,203,1026,663,579,36
106806,20250317,2,105,217,1027,1051,631,48
106807,20250317,2,102,202,1028,616,587,134
106808,20250317,2,102,202,1029,980,880,86
106809,20250317,2,103,216,1030,900,825,115
106810,20250317,3,102,208,1001,1026,757,131
106811,20250317,3,104,205,1002,842,603,54
106812,20250317,3,104,217,1003,759,550,65
106813,20250317,3,103,217,1004,659,609,143
106814,20250317,3,101,217,1005,1111,886,99
106815,20250317,3,101,215,1006,991,816,9
106816,20250317,3,103,201,1007,1057,804,76
106817,20250317,3,105,213,1008,1195,773,50
106818,20250317,3,104,216,1009,1068,762,121
106819,20250317,3,101,213,1010,645,588,74
106820,20250317,3,101,205,1011,763,697,112
106821,20250317,3,104,216,1012,883,685,96
106822,20250317,3,105,213,1013,988,937,18
106823,20250317,3,105,219,1014,781,654,23
106824,20250317,3,105,214,1015,1080,713,114
106825,20250317,3,102,219,1016,717,629,149
106826,20250317,3,102,204,1017,1015,551,29
106827,20250317,3,105,203,1018,912,658,28
106828,20250317,3,103,205,1019,723,664,58
106829,20250317,3,104,206,1020,1012,568,32
106830,20250317,3,103,211,1021,670,599,144
106831,20250317,3,103,217,1022,1098,954,48
106832,20250317,3,103,204,1023,696,556,8
106833,20250317,3,105,220,1024,784,630,94
106834,20250317,3,104,207,1025,956,919,141
106835,20250317,3,103,220,1026,681,551,17
106836,20250317,3,103,204,1027,1028,840,118
106837,20250317,3,105,201,1028,612,567,38
106838,20250317,3,101,215,1029,632,632,138
106839,20250317,3,103,210,1030,1056,991,17
106840,20250318,1,102,208,1001,910,553,47
106841,20250318,1,105,205,1002,1081,711,38
106842,20250318,1,103,220,1003,1042,1005,35
106843,20250318,1,105,216,1004,946,566,114
