production_id,date_id,shift_id,machine_id,operator_id,part_id,planned_qty,actual_qty,downtime_minutes
100615,20250228,3,102,216,1028,1077,849,75
100616,20250118,1,101,216,1030,1152,1066,49
100617,20250301,1,104,203,1018,787,712,86
100618,20250327,3,104,204,1026,757,593,122
100619,20250309,2,103,211,1020,943,812,98
100620,20250313,1,105,214,1004,621,577,21
100621,20250318,1,103,203,1001,983,896,66
100622,20250210,1,103,216,1026,994,920,60
100623,20250226,2,105,215,1016,587,486,30
100624,20250320,2,101,210,1008,1174,990,43
100625,20250306,1,103,209,1017,979,868,117
100626,20250224,2,103,211,1008,842,706,112
100627,20250312,2,104,216,1007,883,758,132
100628,20250227,1,105,210,1025,527,473,16
100629,20250121,1,102,217,1008,1048,931,65
100630,20250302,2,101,219,1021,1155,966,32
100631,20250227,3,101,202,1024,1283,941,46
100632,20250203,2,105,202,1030,511,446,36
100633,20250201,2,104,206,1027,872,738,137
100634,20250323,1,104,219,1026,817,756,144
100635,20250205,2,105,208,1012,534,468,10
100636,20250308,2,104,203,1016,835,717,150
100637,20250304,1,101,214,1012,1210,1135,50
100638,20250322,1,101,216,1019,1230,1149,31
100639,20250131,1,102,201,1010,1177,1083,86
100640,20250205,1,105,203,1007,532,472,31
100641,20250226,1,103,218,1012,953,879,80
100642,20250110,1,103,209,1020,929,874,86
100643,20250206,1,102,206,1005,1155,1090,88
100644,20250131,1,102,201,1016,1063,955,61
100645,20250204,3,104,210,1009,775,577,97
100646,20250212,2,102,206,1007,1035,862,84
100647,20250210,2,102,212,1020,1191,1001,84
100648,20250311,3,103,204,1022,940,738,105
100649,20250111,2,104,213,1026,888,776,160
100650,20250118,1,102,217,1014,1055,943,79
100651,20250120,2,102,208,1011,1182,973,62
100652,20250130,2,104,203,1007,872,706,102
100653,20250219,2,105,212,1029,628,529,30
100654,20250330,2,104,207,1010,782,670,125
100655,20250120,1,103,212,1029,943,861,96
100656,20250128,1,105,202,1009,670,622,31
100657,20250109,1,101,214,1004,1291,1216,54
100658,20250223,2,104,205,1016,773,672,134
100659,20250222,2,103,209,1010,803,675,61
100660,20250212,1,105,211,1019,597,531,31
100661,20250311,3,104,205,1024,714,514,100
100662,20250301,2,102,203,1017,1073,917,49
100663,20250223,1,104,217,1009,715,663,117
100664,20250108,1,101,202,1013,1152,1074,22
100665,20250127,1,104,201,1001,791,741,93
100666,20250223,1,105,207,1002,657,618,33
100667,20250219,1,105,214,1013,643,604,33
100668,20250316,1,104,205,1024,865,795,110
100669,20250331,1,105,219,1009,630,588,35
100670,20250103,1,102,211,1007,1178,1060,82
100671,20250315,3,104,202,1016,712,564,129
100672,20250218,1,102,208,1019,1106,1047,83
100673,20250303,2,102,209,1007,1080,947,43
100674,20250101,2,103,203,1006,803,690,72
100675,20250215,3,104,202,1018,858,675,136
100676,20250208,1,105,207,1019,557,525,32
100677,20250219,1,102,205,1011,1181,1092,88
100678,20250223,3,103,205,1029,950,716,98
100679,20250310,3,104,213,1012,750,583,104
100680,20250311,3,104,206,1029,775,577,89
100681,20250319,1,101,218,1026,1147,1086,52
100682,20250129,1,101,202,1010,1130,1024,47
100683,20250304,2,102,206,1013,1071,904,48
100684,20250129,3,101,209,1012,1141,865,36
100685,20250204,2,102,203,1021,1001,827,85
100686,20250225,2,105,201,1010,539,432,39
100687,20250304,1,102,201,1020,1082,997,89
100688,20250104,3,101,219,1018,1260,959,39
100689,20250219,1,105,205,1004,625,584,27
100690,20250213,1,101,213,1028,1191,1054,40
100691,20250327,2,102,219,1024,1134,927,51
100692,20250328,2,103,212,1005,933,751,92
100693,20250221,1,104,216,1005,740,672,148
100694,20250122,1,101,219,1029,1203,1066,34
100695,20250301,2,102,203,1028,1054,899,61
100696,20250117,1,105,212,1012,592,533,40
100697,20250321,2,101,205,1026,1292,1097,50
100698,20250310,1,101,202,1003,1243,1165,20
100699,20250104,2,104,207,1029,729,622,137
100700,20250220,2,102,213,1008,1061,925,79
100701,20250317,1,103,215,1022,959,860,62
100702,20250314,1,105,203,1002,674,634,22
100703,20250326,1,102,205,1018,1029,933,74
100704,20250104,1,105,208,1009,685,616,39
100705,20250111,3,101,201,1013,1232,963,43
100706,20250324,1,104,208,1007,831,777,137
100707,20250224,3,104,218,1010,824,580,104
100708,20250118,1,103,216,1009,882,807,120
100709,20250301,2,104,218,1030,724,588,148
100710,20250124,3,101,212,1022,1236,866,24
100711,20250107,2,103,213,1015,853,728,109
100712,20250203,2,102,213,1005,1054,916,67
100713,20250218,2,104,210,1012,726,592,135
100714,20250211,1,103,207,1001,965,904,64
100715,20250128,3,101,214,1012,1291,992,21
100716,20250228,3,105,216,1022,617,476,11
100717,20250211,3,105,215,1006,522,369,15
100718,20250213,1,101,212,1019,1164,1069,56
100719,20250218,2,101,209,1019,1158,1010,46
100720,20250205,3,105,208,1016,599,446,22
100721,20250223,1,103,218,1019,910,820,84
100722,20250202,1,105,218,1003,672,596,10
100723,20250111,2,101,213,1023,1264,1084,24
100724,20250302,2,104,218,1010,893,767,85
100725,20250103,3,102,215,1027,1179,925,62
100726,20250311,1,104,204,1018,828,734,118
100727,20250107,3,104,217,1026,855,605,136
100728,20250214,1,101,205,1013,1197,1086,21
100729,20250129,1,105,216,1026,621,553,17
100730,20250325,1,103,209,1018,834,777,110
100731,20250109,3,104,210,1003,839,612,98
100732,20250325,2,105,218,1026,576,492,39
100733,20250106,2,103,217,1028,986,839,120
100734,20250104,1,104,218,1023,702,644,151
100735,20250201,3,103,207,1003,836,595,60
100736,20250126,1,105,204,1023,646,595,27
100737,20250103,3,102,205,1025,1140,905,59
100738,20250321,2,105,216,1027,553,475,38
100739,20250120,1,101,203,1026,1285,1161,46
100740,20250131,2,103,218,1012,965,837,69
100741,20250117,1,102,214,1027,1041,929,79
100742,20250302,2,103,215,1020,864,704,71
100743,20250327,2,103,217,1007,971,838,114
100744,20250115,1,104,201,1025,713,669,150
100745,20250314,3,101,217,1030,1218,931,24
100746,20250128,1,103,211,1024,874,810,76
100747,20250301,2,105,217,1008,525,428,28
100748,20250331,3,105,214,1009,624,496,21
100749,20250202,2,104,219,1014,732,624,110
100750,20250217,1,101,207,1005,1125,1012,24
100751,20250122,3,101,213,1030,1149,840,48
100752,20250319,2,105,218,1021,584,495,19
100753,20250319,1,102,214,1019,1177,1083,76
100754,20250115,1,104,201,1021,845,765,120
100755,20250121,3,104,207,1016,809,579,120
100756,20250209,2,105,208,1024,563,485,32
100757,20250114,2,105,218,1012,689,586,18
100758,20250316,3,102,209,1021,1092,779,86
100759,20250104,3,102,201,1004,1084,853,69
100760,20250209,1,101,217,1008,1214,1098,39
100761,20250315,1,104,219,1007,824,756,102
100762,20250328,1,104,206,1015,865,797,115
100763,20250218,2,105,203,1030,535,466,16
100764,20250220,1,101,205,1030,1167,1086,60
100765,20250126,2,104,202,1006,719,617,82
100766,20250110,3,101,204,1005,1229,937,57
100767,20250317,3,101,210,1014,1248,924,57
100768,20250330,1,105,210,1021,554,522,27
100769,20250322,3,101,211,1013,1166,879,54
100770,20250201,1,102,216,1010,1120,1036,49
100771,20250114,3,102,217,1018,1093,808,89
100772,20250331,1,103,216,1029,950,884,78
100773,20250208,1,105,207,1004,534,487,26
100774,20250329,3,103,216,1008,823,608,92
100775,20250318,1,102,203,1024,1002,928,79
100776,20250116,1,103,216,1011,975,869,92
100777,20250314,2,105,208,1017,535,447,15
100778,20250106,2,105,212,1018,644,564,31
100779,20250214,2,101,203,1021,1137,976,50
100780,20250310,2,104,217,1025,791,635,142
100781,20250224,2,101,218,1026,1159,933,43
100782,20250326,1,105,211,1011,559,493,16
100783,20250217,1,102,204,1016,1132,1068,63
100784,20250109,1,102,216,1012,1099,1003,69
100785,20250306,3,101,217,1013,1111,782,40
100786,20250324,2,105,209,1027,526,450,26
100787,20250213,2,102,206,1016,1162,1006,87
100788,20250102,2,105,202,1023,567,479,28
100789,20250223,3,102,209,1026,1044,770,64
100790,20250304,1,105,206,1021,593,546,38
100791,20250114,2,103,203,1001,819,689,84
100792,20250225,2,105,206,1016,557,468,21
100793,20250216,2,105,207,1015,588,493,25
100794,20250323,1,101,201,1006,1254,1104,28
100795,20250228,3,103,201,1012,912,653,64
100796,20250120,3,104,205,1008,831,635,107
100797,20250225,2,101,206,1007,1138,927,43
100798,20250123,2,104,213,1002,854,732,95
100799,20250308,3,102,202,1012,1169,845,61
100800,20250325,2,104,215,1021,884,715,141
100801,20250204,1,105,215,1014,622,556,15
100802,20250320,2,104,213,1016,865,749,82
100803,20250310,2,101,214,1011,1162,933,56
100804,20250303,2,101,207,1020,1251,1016,60
100805,20250301,2,104,214,1009,831,667,153
100806,20250225,3,101,210,1010,1137,802,36
100807,20250317,3,101,217,1017,1146,861,45
100808,20250204,2,104,214,1012,853,748,82
100809,20250211,1,103,208,1006,984,916,112
100810,20250201,3,103,204,1019,872,693,73
100811,20250112,3,102,216,1011,1114,847,70
100812,20250205,1,101,213,1009,1223,1090,46
100813,20250227,3,104,218,1021,853,609,154
100814,20250201,3,101,214,1029,1296,930,52
100815,20250301,2,105,218,1006,567,461,31
100816,20250314,2,101,205,1027,1187,1037,58
100817,20250320,1,101,209,1025,1251,1106,44
100818,20250327,1,103,203,1025,898,798,61
100819,20250218,1,104,208,1024,751,688,144
100820,20250213,3,101,210,1025,1275,946,29
100821,20250104,1,103,219,1016,955,846,90
100822,20250305,1,102,203,1020,1157,1066,90
100823,20250211,1,103,211,1016,936,856,67
100824,20250124,2,103,211,1006,823,690,68
100825,20250304,3,103,217,1005,954,719,60
100826,20250128,1,101,216,1021,1298,1203,47
100827,20250215,1,101,207,1004,1233,1121,22
100828,20250203,2,102,204,1002,1178,992,54
100829,20250213,2,105,219,1028,623,537,22
100830,20250205,1,105,212,1006,589,542,33
100831,20250318,2,105,215,1009,694,601,28
100832,20250331,1,102,211,1028,1025,932,56
100833,20250205,1,105,205,1017,622,580,39
100834,20250313,2,105,205,1014,521,428,38
100835,20250102,2,103,215,1007,939,781,72
100836,20250308,3,101,218,1022,1101,848,20
100837,20250125,1,101,211,1019,1247,1142,53
100838,20250111,2,103,212,1001,801,664,73
100839,20250131,2,103,202,1029,976,843,86
100840,20250222,1,103,215,1020,892,791,87
100841,20250304,2,101,204,1030,1266,1072,36
100842,20250313,1,105,218,1025,637,579,21
100843,20250131,3,103,206,1015,956,695,103
100844,20250330,1,102,219,1018,1101,1027,66
100845,20250302,2,103,211,1003,941,811,90
100846,20250324,1,104,202,1018,745,674,151
100847,20250304,3,103,208,1030,923,669,79
100848,20250227,2,101,211,1002,1247,1031,45
100849,20250103,2,103,205,1010,988,801,115
100850,20250112,1,104,218,1011,868,771,109
100851,20250207,2,102,218,1027,1114,960,50
100852,20250129,1,105,214,1024,525,469,22
100853,20250221,3,103,210,1003,886,691,99
100854,20250330,1,104,203,1007,878,814,86
100855,20250201,1,104,209,1008,741,672,80
100856,20250209,1,102,203,1019,1023,959,70
100857,20250326,2,101,211,1018,1253,1046,24
100858,20250316,2,103,212,1013,867,708,65
100859,20250217,1,104,212,1013,855,754,129
100860,20250302,3,102,203,1024,1102,839,73
100861,20250312,2,105,207,1019,573,491,29
100862,20250309,2,104,214,1023,714,625,102
100863,20250214,2,102,211,1012,1163,976,40
100864,20250224,2,101,207,1017,1151,999,53
100865,20250312,2,101,210,1030,1173,956,58
100866,20250212,1,104,211,1028,830,760,109
100867,20250215,1,104,215,1022,857,764,84
100868,20250331,3,103,219,1012,892,645,60
100869,20250228,3,102,216,1028,1040,737,57
100870,20250204,1,104,212,1013,899,816,130
100871,20250209,1,103,218,1025,903,831,93
100872,20250202,2,103,213,1012,803,689,64
100873,20250130,2,104,205,1019,723,610,151
100874,20250116,1,101,204,1014,1249,1129,37
100875,20250125,1,102,214,1007,1057,975,52
100876,20250210,2,102,208,1013,1116,975,76
100877,20250116,2,101,209,1006,1101,903,46
100878,20250310,1,104,219,1024,829,735,89
100879,20250330,1,102,203,1019,1128,1015,47
100880,20250124,1,104,205,1019,831,786,148
100881,20250125,2,104,218,1004,847,694,136
100882,20250128,1,103,201,1019,896,823,109
100883,20250303,1,101,208,1009,1162,1084,49
100884,20250205,3,104,219,1016,874,652,155
100885,20250317,1,105,217,1027,507,463,18
100886,20250309,2,101,217,1004,1117,927,34
100887,20250318,1,102,211,1006,1173,1089,60
100888,20250206,1,103,202,1008,905,856,93
100889,20250113,1,102,206,1027,1137,1001,56
100890,20250125,2,102,214,1029,1063,874,65
100891,20250207,3,101,203,1024,1272,985,41
100892,20250130,3,102,212,1016,1019,769,51
100893,20250216,1,104,204,1005,821,740,107
100894,20250123,2,102,212,1021,1146,941,87
100895,20250208,1,103,213,1022,974,920,72
100896,20250102,1,103,202,1010,927,863,75
100897,20250310,3,105,202,1023,688,498,18
100898,20250117,1,103,215,1013,852,763,113
100899,20250205,1,102,217,1029,1063,997,62
100900,20250106,1,103,207,1026,839,784,67
100901,20250107,1,101,214,1014,1120,1038,51
100902,20250312,1,103,212,1007,957,842,114
100903,20250207,2,104,217,1029,838,734,141
100904,20250331,2,101,214,1020,1195,1015,51
100905,20250117,3,105,206,1006,647,509,25
100906,20250323,3,104,219,1007,746,595,145
100907,20250304,1,102,206,1005,1071,972,88
100908,20250114,1,102,218,1021,1147,1019,73
100909,20250102,1,102,205,1018,1108,1012,74
100910,20250315,2,104,206,1023,708,594,130
100911,20250206,1,104,202,1012,875,817,138
100912,20250302,2,104,208,1006,730,624,138
100913,20250303,2,101,215,1027,1180,1009,20
100914,20250226,2,101,215,1001,1272,1039,57
100915,20250213,2,102,211,1004,1025,846,79
100916,20250124,1,103,201,1019,866,773,76
100917,20250107,3,102,218,1012,1060,770,79
100918,20250202,3,105,212,1015,587,432,25
100919,20250303,1,101,212,1003,1208,1080,43
100920,20250115,3,104,211,1023,793,622,115
100921,20250109,2,101,208,1027,1215,989,28
100922,20250221,3,104,207,1028,847,651,92
100923,20250304,3,105,202,1026,684,497,17
100924,20250110,2,105,211,1020,642,535,22
100925,20250315,1,101,210,1028,1150,1023,29
100926,20250322,1,104,203,1008,821,768,102
100927,20250329,2,105,210,1011,607,509,38
100928,20250107,2,102,218,1016,1161,976,86
100929,20250120,1,102,214,1009,1080,1009,59
100930,20250120,1,104,218,1003,764,702,152
100931,20250314,3,101,208,1005,1112,822,30
100932,20250208,3,105,210,1020,515,371,18
100933,20250111,2,101,213,1014,1221,1058,26
100934,20250201,1,102,208,1028,1115,1039,56
100935,20250116,1,105,204,1026,592,535,27
100936,20250313,1,101,204,1015,1165,1053,46
100937,20250223,3,103,205,1006,831,610,103
100938,20250319,1,104,201,1027,855,764,153
100939,20250318,2,104,217,1026,866,737,102
100940,20250321,1,103,202,1004,999,899,80
100941,20250129,2,102,208,1008,1172,985,89
100942,20250308,2,105,207,1019,688,574,12
100943,20250218,3,104,215,1027,797,606,139
100944,20250227,1,103,205,1005,961,910,115
100945,20250226,1,103,202,1013,842,778,119
100946,20250208,1,102,207,1016,1086,987,79
100947,20250317,3,102,208,1001,1146,848,44
100948,20250224,3,101,207,1013,1120,802,34
100949,20250209,2,104,207,1022,780,643,117
100950,20250314,2,101,214,1011,1281,1052,45
100951,20250321,2,103,218,1021,869,756,109
100952,20250108,1,105,206,1008,592,551,26
100953,20250320,3,105,204,1025,615,455,15
100954,20250113,2,102,210,1008,1005,814,55
100955,20250127,1,105,218,1024,669,600,33
100956,20250322,2,105,212,1028,679,583,16
100957,20250128,1,105,216,1014,542,492,13
100958,20250203,1,103,207,1013,816,771,90
100959,20250326,2,105,206,1003,640,514,34
100960,20250111,1,105,205,1004,601,550,12
100961,20250121,2,105,203,1027,526,431,14
100962,20250131,1,101,212,1020,1121,1037,44
100963,20250123,1,103,215,1015,879,787,107
100964,20250312,1,102,210,1015,1072,976,48
100965,20250110,1,101,219,1030,1133,1038,30
100966,20250121,2,104,216,1027,707,567,125
100967,20250101,1,103,211,1021,883,830,89
100968,20250222,2,103,208,1013,938,820,95
100969,20250227,2,104,203,1009,813,659,149
100970,20250330,2,104,207,1028,745,631,138
100971,20250318,3,104,207,1025,861,667,152
100972,20250302,2,102,214,1010,1111,935,80
100973,20250207,1,105,202,1029,636,573,21
100974,20250105,1,103,210,1012,923,847,111
100975,20250130,1,105,219,1014,522,475,21
100976,20250206,2,105,209,1001,605,496,19
100977,20250206,1,104,216,1014,702,617,97
100978,20250331,2,102,219,1014,1088,895,74
100979,20250228,2,101,218,1008,1102,942,51
100980,20250110,1,102,209,1016,1193,1089,40
100981,20250329,3,105,216,1014,696,517,19
100982,20250130,1,102,213,1001,1152,1032,40
100983,20250203,1,104,210,1016,840,761,132
100984,20250322,2,101,214,1018,1243,1037,35
100985,20250317,2,104,212,1007,741,635,129
100986,20250326,2,101,219,1015,1196,977,25
100987,20250126,2,105,207,1024,608,516,26
100988,20250224,1,101,215,1017,1295,1212,59
100989,20250115,3,101,216,1019,1277,981,38
100990,20250311,3,101,208,1023,1266,980,37
100991,20250129,2,102,210,1013,1105,900,44
100992,20250324,1,102,204,1009,1046,930,47
100993,20250120,2,105,219,1024,663,554,24
100994,20250204,1,101,219,1024,1169,1086,51
100995,20250119,1,103,215,1015,848,765,69
100996,20250110,3,105,214,1025,512,408,10
100997,20250108,1,101,201,1026,1147,1087,38
100998,20250122,3,101,216,1003,1168,832,48
100999,20250209,2,102,210,1024,1186,949,45
101000,20250318,1,105,219,1001,538,473,16
101001,20250314,2,101,203,1016,1187,989,51
101002,20250206,3,101,205,1008,1195,891,22
101003,20250226,2,105,209,1029,584,470,34
101004,20250116,3,103,218,1023,837,590,109
101005,20250301,2,105,211,1013,600,483,25
101006,20250330,2,105,216,1008,546,445,36
101007,20250208,3,103,202,1017,864,675,113
101008,20250331,1,105,212,1022,503,446,34
101009,20250221,2,101,206,1023,1282,1051,48
101010,20250204,1,105,211,1014,563,524,11
101011,20250306,3,103,208,1027,850,634,109
101012,20250311,3,104,212,1021,724,544,106
101013,20250305,1,105,202,1030,621,563,40
101014,20250226,2,102,209,1021,1079,944,50
101015,20250111,3,101,215,1007,1261,974,55
101016,20250318,1,101,202,1027,1233,1095,50
101017,20250106,2,102,201,1015,1163,958,63
101018,20250225,3,102,210,1016,1013,796,53
101019,20250211,1,105,202,1019,528,473,23
101020,20250319,2,102,212,1006,1083,867,90
101021,20250202,1,104,208,1023,770,709,130
101022,20250104,3,103,205,1001,862,604,62
101023,20250112,3,102,201,1012,1148,893,70
101024,20250130,3,102,215,1018,1176,893,63
101025,20250328,2,104,206,1016,897,724,100
101026,20250315,3,101,212,1012,1227,870,59
101027,20250317,3,101,208,1020,1186,940,60
101028,20250103,1,105,213,1013,515,455,30
101029,20250328,3,104,219,1008,739,569,93
101030,20250204,1,103,201,1027,832,760,80
101031,20250315,2,103,211,1029,942,813,108
101032,20250106,1,104,201,1030,788,737,136
101033,20250123,1,103,208,1026,987,881,104
101034,20250302,1,101,205,1022,1196,1082,28
101035,20250308,2,103,217,1001,864,753,91
101036,20250325,1,103,208,1026,980,892,78
101037,20250226,2,104,210,1021,838,717,104
101038,20250205,1,104,202,1007,845,754,124
101039,20250124,1,103,209,1015,882,821,77
101040,20250316,2,102,203,1029,1153,1006,75
101041,20250225,3,104,218,1022,741,523,99
101042,20250323,1,105,207,1013,615,553,18
101043,20250304,2,105,215,1013,638,529,10
101044,20250112,3,101,218,1028,1298,991,44
101045,20250302,2,103,203,1009,987,804,61
101046,20250214,1,102,214,1024,1158,1088,89
101047,20250222,1,101,202,1015,1258,1128,24
101048,20250212,3,103,214,1004,968,771,112
101049,20250211,1,104,211,1013,799,713,143
101050,20250327,3,105,216,1027,696,525,29
101051,20250114,2,102,208,1012,1072,885,81
101052,20250121,3,105,207,1005,582,413,26
101053,20250212,3,104,211,1007,868,613,96
101054,20250222,3,103,203,1008,845,665,72
101055,20250330,1,104,217,1005,727,664,92
101056,20250305,3,104,214,1009,708,536,129
101057,20250206,2,105,206,1014,668,560,29
101058,20250326,2,102,208,1026,1179,998,43
101059,20250221,2,104,205,1012,793,648,89
101060,20250312,3,105,208,1004,503,398,16
101061,20250105,3,102,202,1020,1167,874,45
101062,20250228,3,103,215,1029,919,716,63
101063,20250112,2,103,212,1008,892,753,120
101064,20250210,2,101,217,1017,1206,1044,23
101065,20250202,2,105,201,1008,657,539,11
101066,20250211,1,102,215,1021,1187,1050,59
101067,20250115,1,104,214,1029,719,680,146
101068,20250221,1,103,216,1030,824,730,74
101069,20250307,1,102,209,1027,1136,1030,52
101070,20250101,1,105,201,1001,634,587,28
101071,20250326,1,101,217,1020,1260,1192,55
101072,20250311,1,103,213,1002,991,910,107
101073,20250301,1,102,205,1004,1027,958,76
101074,20250222,3,102,210,1024,1091,837,84
101075,20250107,2,102,206,1021,1170,975,46
101076,20250125,1,105,219,1001,542,507,27
101077,20250308,2,105,213,1007,602,505,31
101078,20250216,1,105,201,1001,540,495,29
101079,20250321,3,104,215,1009,813,644,120
101080,20250305,3,102,214,1003,1140,911,60
101081,20250322,1,103,208,1012,895,813,100
101082,20250226,2,105,210,1019,610,528,20
101083,20250107,3,105,209,1015,655,474,27
101084,20250127,3,102,217,1022,1054,777,75
101085,20250204,2,105,209,1016,690,566,40
101086,20250312,2,104,203,1010,815,681,130
101087,20250117,1,104,211,1022,700,651,116
101088,20250206,3,105,212,1029,652,457,14
101089,20250226,1,102,210,1027,1077,948,54
101090,20250331,3,102,217,1027,1054,827,41
101091,20250304,2,102,217,1006,1197,1036,84
101092,20250116,2,101,211,1029,1170,1022,52
101093,20250104,2,105,204,1017,642,542,28
101094,20250322,1,102,207,1021,1039,921,69
101095,20250319,1,104,214,1028,791,704,113
101096,20250131,1,103,207,1022,893,841,75
101097,20250121,1,103,208,1024,859,771,79
101098,20250209,3,102,201,1029,1023,774,76
101099,20250312,1,103,204,1017,855,796,106
101100,20250102,1,103,212,1021,883,826,71
101101,20250312,3,101,203,1019,1224,957,56
101102,20250222,3,104,213,1018,724,549,118
101103,20250112,3,104,206,1011,709,548,153
101104,20250129,3,101,211,1024,1197,847,23
101105,20250115,1,101,204,1007,1297,1171,47
101106,20250301,1,103,216,1010,906,856,67
101107,20250116,3,105,207,1007,697,503,30
101108,20250324,2,103,211,1005,954,834,100
101109,20250120,1,101,201,1012,1299,1200,23
101110,20250305,3,104,207,1016,778,585,120
101111,20250207,1,103,212,1029,938,862,80
101112,20250307,1,105,207,1025,628,583,14
101113,20250204,2,103,207,1021,812,693,85
101114,20250223,2,102,210,1018,1114,958,76
101115,20250303,2,103,216,1003,929,749,87
101116,20250302,1,101,208,1020,1174,1097,29
101117,20250201,3,104,209,1015,733,537,140
101118,20250228,1,104,209,1005,846,788,150
101119,20250312,1,101,202,1013,1202,1079,45
101120,20250119,3,102,213,1019,1128,838,84
101121,20250219,3,101,213,1012,1133,879,50
101122,20250125,3,103,204,1030,943,678,85
101123,20250318,3,101,212,1023,1266,958,55
101124,20250307,2,101,217,1021,1257,1105,53
101125,20250118,2,102,202,1005,1063,871,57
101126,20250109,1,103,213,1006,998,908,103
101127,20250205,2,105,218,1007,647,522,31
101128,20250223,1,105,215,1026,605,550,21
101129,20250213,1,104,208,1010,748,675,156
101130,20250306,2,101,215,1016,1267,1016,39
101131,20250204,2,104,201,1008,743,653,158
101132,20250101,1,102,210,1009,1113,1027,68
101133,20250206,1,105,212,1027,511,482,17
101134,20250208,2,101,205,1004,1151,983,29
101135,20250317,1,102,209,1021,1193,1110,45
101136,20250316,3,102,208,1021,1028,795,55
101137,20250326,2,101,216,1008,1258,1099,38
101138,20250304,2,102,214,1025,1003,829,47
101139,20250120,2,101,213,1007,1178,984,21
101140,20250227,3,101,213,1015,1184,853,54
101141,20250310,1,103,205,1021,854,763,93
101142,20250303,2,104,216,1003,892,732,141
101143,20250214,2,102,211,1017,1159,994,49
101144,20250212,1,102,205,1011,1177,1093,41
101145,20250312,3,103,213,1009,896,679,102
101146,20250311,3,103,211,1005,934,657,70
101147,20250218,2,103,219,1025,815,670,110
101148,20250228,3,105,203,1010,678,516,11
101149,20250211,3,105,215,1015,619,473,10
101150,20250125,2,105,207,1028,517,429,18
101151,20250331,3,101,207,1029,1269,996,43
101152,20250131,2,102,206,1014,1027,823,81
101153,20250315,2,104,203,1004,798,653,128
101154,20250219,2,101,213,1021,1230,1080,26
101155,20250130,3,102,207,1020,1080,808,78
101156,20250222,1,102,205,1002,1136,1006,52
101157,20250106,3,103,218,1012,928,739,95
101158,20250210,3,103,208,1001,982,689,75
101159,20250302,1,101,217,1024,1235,1113,51
101160,20250218,3,103,201,1020,900,696,61
101161,20250219,1,102,214,1005,1088,1009,62
101162,20250326,1,103,217,1006,960,865,92
101163,20250325,2,105,210,1030,570,493,30
101164,20250120,1,103,212,1024,865,814,116
101165,20250305,3,102,216,1011,1007,799,57
101166,20250105,3,101,214,1008,1157,827,45
101167,20250117,2,104,216,1007,868,703,128
101168,20250306,1,103,208,1004,933,883,99
101169,20250317,1,102,210,1006,1160,1076,66
101170,20250212,2,104,217,1016,761,643,134
101171,20250113,3,104,218,1020,779,616,122
101172,20250226,2,105,216,1015,614,517,16
101173,20250113,1,104,217,1014,867,771,149
101174,20250309,2,102,216,1023,1175,1015,48
101175,20250228,2,102,219,1012,1079,922,73
101176,20250102,3,103,208,1029,834,619,118
101177,20250119,1,103,206,1012,997,887,119
101178,20250222,3,103,206,1016,944,747,80
101179,20250325,2,104,209,1015,717,605,95
101180,20250120,3,104,204,1029,747,546,98
101181,20250110,1,105,212,1013,686,605,20
101182,20250302,2,103,212,1011,905,793,79
101183,20250203,3,101,217,1030,1213,939,60
101184,20250213,1,105,215,1017,689,619,34
101185,20250321,3,101,209,1021,1148,815,31
101186,20250330,2,104,207,1015,706,607,158
101187,20250220,1,105,210,1014,657,590,28
101188,20250325,1,105,216,1010,656,587,17
101189,20250111,2,102,212,1012,1059,905,62
101190,20250212,1,104,207,1016,720,668,141
101191,20250328,2,104,218,1015,734,616,157
101192,20250310,1,105,215,1010,620,576,21
101193,20250218,2,104,206,1004,747,648,142
101194,20250210,1,105,212,1027,621,552,16
101195,20250322,3,102,211,1023,1057,743,88
101196,20250304,3,105,203,1029,503,398,40
101197,20250311,3,104,202,1009,805,581,105
101198,20250105,2,104,206,1021,893,729,102
101199,20250321,1,105,205,1020,612,575,25
101200,20250109,3,105,218,1009,676,495,24
101201,20250131,1,105,216,1021,563,512,34
101202,20250322,1,103,208,1025,810,747,112
101203,20250329,1,104,211,1024,797,741,130
101204,20250206,2,104,210,1020,856,749,153
101205,20250130,3,103,212,1011,952,717,101
101206,20250112,2,105,206,1011,680,586,26
101207,20250225,2,102,205,1007,1027,858,42
101208,20250113,1,105,209,1021,562,514,22
101209,20250323,3,105,216,1010,688,484,22
101210,20250113,2,103,214,1004,932,802,63
101211,20250226,2,104,208,1005,748,615,130
101212,20250122,1,105,219,1005,577,539,19
101213,20250330,3,104,214,1011,818,586,117
101214,20250208,2,101,207,1009,1256,1097,53
101215,20250104,1,104,205,1028,736,671,137
101216,20250106,1,102,218,1016,1023,951,47
101217,20250211,2,102,202,1009,1046,901,84
101218,20250108,2,105,211,1022,639,518,23
101219,20250207,1,104,208,1030,782,712,102
101220,20250215,3,105,201,1004,616,467,32
101221,20250217,1,103,212,1002,851,801,65
101222,20250225,2,102,202,1014,1064,878,81
101223,20250119,3,105,218,1003,682,531,32
101224,20250201,2,103,207,1018,987,799,67
101225,20250309,2,105,217,1021,680,568,21
101226,20250222,1,104,214,1006,721,660,129
101227,20250314,1,104,207,1011,886,828,145
101228,20250329,3,104,203,1021,856,680,128
101229,20250124,2,104,206,1018,840,697,101
101230,20250122,3,101,202,1012,1185,896,29
101231,20250123,1,103,217,1005,841,791,71
101232,20250111,1,103,212,1009,996,926,86
