rejection_id,production_id,defect_id,rejected_qty,rework_qty,rejection_cost
587392,129128,8,9,6,1724.71
587398,129130,8,18,8,2640.46
587407,129133,8,2,1,112.62
587415,129135,8,13,8,1967.02
587432,129140,8,7,4,1140.05
587435,129141,8,8,3,1335.61
587445,129144,8,10,5,971.63
587450,129145,8,29,6,3345.95
587454,129147,8,14,2,1725.02
587463,129151,8,30,7,3862.23
587479,129155,8,27,3,2082.91
587484,129157,8,14,6,2580.1
587488,129159,8,1,5,154.29
587493,129160,8,8,1,567.08
587528,129172,8,15,2,1459.2
587535,129174,8,12,0,1332.79
587540,129176,8,8,7,361.85
587550,129179,8,13,0,2329.25
587555,129182,8,10,6,416.21
587567,129186,8,25,8,1552.46
587585,129192,8,29,5,2240.45
587610,129200,8,8,6,1458.22
587617,129202,8,8,1,984.03
587626,129205,8,8,6,407.04
587636,129208,8,25,10,4955.78
587639,129210,8,20,6,1029.94
587644,129211,8,29,0,3069.05
587655,129214,8,5,2,226.16
587663,129216,8,11,3,499.99
587669,129218,8,6,5,624.25
587672,129219,8,7,10,760.45
587678,129222,8,3,7,489.43
587696,129228,8,24,9,4333.17
587703,129230,8,12,0,728.01
587704,129231,8,25,1,2082.96
587708,129232,8,20,0,3084.32
587714,129233,8,1,3,95.32
587719,129235,8,19,4,2386.27
587722,129236,8,20,9,3715.6
587735,129240,8,19,9,1182.46
587757,129246,8,27,5,1176.25
587762,129248,8,16,2,1122.93
587773,129252,8,27,7,4501.12
587779,129254,8,6,6,356.58
587780,129255,8,23,5,3137.4
587789,129258,8,11,7,1176.56
587797,129261,8,2,5,285.52
587808,129265,8,11,4,533.6
587813,129267,8,13,10,1127.09
587818,129269,8,15,1,1988.59
587833,129274,8,16,4,719.31
587838,129275,8,22,0,1396.9
587856,129281,8,20,10,3838.4
587863,129283,8,7,8,926.68
587880,129287,8,30,5,5547.05
587890,129292,8,25,2,1638.16
587897,129294,8,9,9,1042.98
587903,129296,8,4,7,411.62
587906,129297,8,27,9,4414.58
587909,129298,8,4,9,752.64
587913,129299,8,2,3,256.95
587926,129303,8,2,9,277.95
587929,129304,8,2,9,255.57
587944,129309,8,6,0,749.56
587949,129310,8,9,3,588.75
587960,129313,8,24,2,2806.79
587964,129314,8,11,3,1478.52
587974,129317,8,16,7,2265.72
587980,129319,8,28,6,3958.5
587987,129320,8,13,4,1662.71
587990,129321,8,8,4,948.11
588003,129325,8,27,8,4724.55
588007,129327,8,21,4,1913.9
588012,129328,8,25,9,1634.03
588022,129332,8,2,1,223.12
588024,129333,8,12,9,1740.76
588029,129334,8,5,8,547.93
588035,129336,8,2,0,231.94
588044,129338,8,17,4,3259.99
588066,129345,8,26,5,2878.9
588086,129351,8,18,2,1911.35
588090,129352,8,16,6,2813.76
588094,129354,8,3,0,492.24
588110,129358,8,24,4,1968.22
588112,129359,8,25,6,2575.01
588133,129366,8,26,2,2292.9
588136,129367,8,2,4,372.36
588156,129373,8,14,10,2271.38
588166,129376,8,26,10,2056.3
588183,129383,8,17,5,3019.74
588186,129384,8,11,1,1989.54
588189,129385,8,13,0,1938.5
588200,129388,8,5,0,562.65
588206,129390,8,18,3,1645.61
588207,129391,8,6,4,740.2
588212,129393,8,10,10,442.25
588220,129396,8,22,10,2480.52
588222,129397,8,11,4,1793.63
588227,129398,8,11,7,1233.78
588229,129399,8,8,8,1304.51
588240,129403,8,1,0,43.88
588248,129405,8,28,4,1326.12
588251,129407,8,7,7,801.86
588260,129410,8,10,3,1074.83
588268,129413,8,5,4,226.67
588270,129414,8,27,0,4817.63
588275,129416,8,2,6,352.37
588278,129417,8,17,10,2114.32
588279,129418,8,3,1,400.1
588288,129422,8,1,9,106.49
588296,129424,8,21,5,3150.64
588301,129426,8,30,10,5549.32
588331,129435,8,26,3,1210.93
588336,129437,8,24,6,3239.76
588341,129439,8,26,4,2442.37
588354,129443,8,30,1,5898.25
588357,129444,8,26,0,4232.7
588364,129446,8,7,3,401.63
588365,129447,8,3,9,479.94
588377,129452,8,14,4,2118.12
588383,129453,8,16,5,2869.46
588389,129455,8,4,8,179.29
588391,129456,8,15,2,2412.97
588395,129457,8,18,9,1673.97
588409,129462,8,9,10,1744.76
588412,129463,8,17,4,696.01
588416,129464,8,2,8,264.06
588426,129467,8,10,7,723.88
588437,129470,8,26,0,1653.49
588439,129471,8,30,2,3306.49
588442,129472,8,6,9,460.53
588469,129481,8,15,4,2629.61
588472,129482,8,25,4,2341.54
588481,129485,8,3,4,465.38
588489,129487,8,7,9,1005.25
588496,129489,8,30,1,2667.78
588499,129490,8,20,3,1644.49
588501,129491,8,3,9,410.57
588505,129492,8,20,4,1736.41
588510,129493,8,21,0,1408.76
588515,129496,8,28,6,2021.25
588519,129497,8,26,3,3933.83
588525,129499,8,20,5,1318.4
588528,129500,8,23,5,3083.82
588537,129503,8,21,4,1288.61
588539,129504,8,15,6,1757.67
588541,129505,8,28,2,4702.17
588554,129509,8,30,0,3133.2
588559,129510,8,18,6,1028.75
588561,129511,8,27,0,1216.82
588574,129516,8,18,8,2783.36
588578,129517,8,28,10,2060.06
588589,129519,8,7,3,870.71
588594,129521,8,8,4,624.73
588597,129522,8,25,9,3112.23
588617,129529,8,17,2,1498.18
588619,129530,8,9,10,1166.59
588629,129533,8,23,0,1575.25
588636,129536,8,13,0,1102.05
588638,129537,8,15,0,760.72
588640,129538,8,17,1,2777.38
588648,129540,8,16,2,2842.84
588650,129541,8,4,1,755.94
588655,129542,8,12,6,971.16
588666,129546,8,9,0,1377.89
588669,129547,8,18,9,3275.44
588708,129561,8,8,6,1440.01
588723,129565,8,18,4,2124.54
588726,129566,8,8,9,1266.07
588733,129569,8,12,4,1915.43
588736,129570,8,24,9,2493.98
588743,129572,8,28,1,4197.26
588750,129574,8,25,6,1517.59
588755,129575,8,26,6,4101.3
588763,129578,8,16,9,2083.07
588770,129581,8,13,6,1546.62
588790,129587,8,27,4,4383.38
588793,129589,8,13,5,2502.22
588803,129592,8,1,5,178.72
588804,129593,8,15,1,1885.06
588808,129594,8,22,1,1675.78
588814,129596,8,7,4,925.55
588817,129598,8,14,4,991.31
588825,129600,8,30,4,5645.1
588840,129605,8,29,1,4968.91
588844,129607,8,27,3,2651.32
588857,129611,8,15,5,2134.49
588872,129616,8,17,6,2350.87
588873,129617,8,5,6,417.48
588877,129618,8,28,8,4258.07
588885,129620,8,27,9,1307.57
588894,129625,8,26,9,2093.48
588915,129633,8,24,3,3077.39
588920,129635,8,22,0,1642.65
588926,129636,8,30,3,3227.55
588935,129639,8,7,10,1047.13
588944,129642,8,4,9,488.52
588947,129644,8,5,4,898.34
588967,129650,8,12,5,1987.98
588971,129651,8,21,8,4007.09
588981,129655,8,6,5,872.37
589002,129662,8,27,10,1887.89
589008,129664,8,25,2,3898.63
589012,129666,8,23,4,1695.78
589031,129672,8,3,3,271.95
589049,129677,8,24,7,2159.79
589061,129681,8,18,0,1407.82
589066,129682,8,13,2,2178.56
589082,129687,8,23,5,3341.44
589089,129688,8,15,5,818.67
589104,129693,8,12,4,2254.45
589113,129696,8,28,3,4558.56
589118,129697,8,26,3,2388.51
589129,129700,8,29,4,5680.08
589139,129703,8,17,0,1778.21
589140,129704,8,14,2,1448.34
589144,129705,8,4,10,229.77
589148,129706,8,5,2,535.5
589156,129709,8,28,10,3596.82
589158,129710,8,17,8,1730.27
589161,129711,8,7,8,1028.82
589166,129713,8,14,4,1190.91
589173,129715,8,28,5,2396.82
589190,129723,8,9,5,994.96
589207,129729,8,20,1,1671.71
589211,129731,8,27,5,2435.74
589215,129732,8,29,10,5638.53
589222,129734,8,25,4,1853.29
589236,129740,8,18,2,1653.86
589242,129742,8,6,8,576.32
589248,129743,8,21,8,3423.75
589269,129751,8,1,2,194.12
589283,129756,8,18,9,2553.42
589297,129761,8,18,5,1633.14
589302,129762,8,20,6,3357.05
589305,129763,8,27,7,3539.94
589309,129764,8,21,8,3031.8
589312,129765,8,18,10,3119.28
589340,129775,8,20,2,1353.61
589349,129778,8,13,5,1056.99
589358,129781,8,1,6,152.8
589369,129784,8,8,4,640.24
589375,129786,8,8,6,912.15
589385,129790,8,18,3,2630.57
589394,129792,8,27,3,4578.36
589398,129794,8,7,7,1173.48
589424,129802,8,24,2,4453.27
589437,129807,8,8,5,1399.92
589441,129808,8,13,8,952.91
589462,129814,8,15,6,1356
589485,129822,8,15,6,2528.87
589491,129823,8,3,4,204.72
589493,129824,8,28,2,5570.82
589496,129825,8,5,5,500.85
589502,129827,8,23,5,2326.09
589506,129828,8,11,6,1991.84
589510,129830,8,2,1,307.36
589513,129831,8,13,5,1493.79
589522,129833,8,11,10,2171.34
589523,129834,8,10,5,1416.15
589531,129837,8,17,10,2312.37
589541,129840,8,16,0,1138.21
589556,129845,8,9,5,777.63
589566,129848,8,19,0,822.22
589579,129853,8,5,2,492.76
589582,129854,8,24,8,4308.38
589584,129855,8,29,3,5607.77
589586,129856,8,30,4,2285.66
589591,129858,8,16,3,2382.37
589598,129859,8,20,1,3669.14
589610,129863,8,20,1,2728.73
589627,129870,8,30,8,2603.71
589640,129875,8,6,5,723.68
589650,129878,8,29,10,4464.56
589652,129879,8,18,2,2463.17
589655,129880,8,29,3,4465.29
589657,129881,8,23,3,2105.89
589662,129883,8,5,4,357.69
589664,129884,8,21,5,1001.9
589683,129891,8,27,3,5214.95
589702,129896,8,26,9,2755.5
589707,129898,8,23,9,2930.62
589710,129899,8,7,2,354.66
589713,129900,8,17,4,902.79
589722,129903,8,9,4,908.51
589736,129907,8,17,1,1118.86
589742,129910,8,30,9,1920.25
589747,129912,8,24,1,1730.28
589760,129916,8,17,8,1855.74
589781,129922,8,3,1,269.04
589799,129928,8,27,8,1813.65
589812,129932,8,15,8,1605.89
589817,129934,8,1,2,186.69
589822,129936,8,25,4,1411.95
589835,129940,8,27,3,4858.96
589839,129941,8,23,10,3926.82
589863,129950,8,12,5,1713.46
589880,129956,8,11,8,961.34
589896,129962,8,6,7,1074.02
589903,129964,8,28,5,4393.27
589950,129980,8,22,4,3685.53
589961,129984,8,27,8,2577.36
589981,129990,8,23,7,3423.79
589986,129992,8,18,3,2766.92
589993,129994,8,10,0,1212.62
589997,129995,8,26,6,4763.89
590006,129999,8,20,10,2120.49
590017,130002,8,22,7,1053.82
590022,130004,8,21,10,1925.81
590025,130005,8,29,2,5607.09
590029,130007,8,14,2,985.75
590032,130008,8,10,4,856.22
590036,130009,8,29,10,2402.05
590045,130011,8,8,9,614.76
590050,130014,8,22,6,1646.8
590070,130020,8,6,6,383.98
590094,130030,8,13,6,544.8
590097,130031,8,2,8,255.29
590099,130032,8,15,9,2627.91
590104,130033,8,6,0,577.24
590105,130034,8,8,1,1319.44
590110,130035,8,14,5,1243.58
590119,130038,8,7,0,1122.88
590126,130041,8,11,8,1697.51
590133,130043,8,3,4,285.67
590141,130046,8,30,10,4071.66
590146,130047,8,5,6,475.04
590151,130048,8,30,4,2619.79
590153,130049,8,28,4,3980.16
590159,130051,8,8,1,1288.26
590176,130057,8,4,4,186.5
590179,130058,8,3,0,209.66
590185,130060,8,24,6,3427.79
590222,130070,8,14,4,2682
590230,130072,8,3,7,487.46
590258,130082,8,27,0,4641.04
590272,130086,8,15,2,2508.4
590282,130089,8,12,0,967.53
590292,130093,8,21,2,1861.57
590301,130095,8,5,10,358.59
590310,130098,8,18,1,1084.73
590321,130101,8,30,2,1370.1
590325,130102,8,4,4,701.08
590334,130105,8,23,9,2607.12
590336,130106,8,3,2,235.78
590339,130107,8,1,9,144.85
590340,130108,8,6,4,1009.53
590348,130110,8,25,7,2574.93
590360,130114,8,12,0,2040.16
590365,130115,8,22,4,2182.85
590381,130119,8,5,4,772.58
590396,130124,8,20,9,3619.59
590420,130132,8,17,8,1189.12
590430,130136,8,9,10,1150.3
590439,130139,8,12,4,887
590454,130144,8,23,4,1568.81
590460,130146,8,13,4,1063.44
590463,130147,8,8,4,500.86
590471,130149,8,13,1,1390.09
590473,130150,8,17,9,2577.21
590475,130151,8,22,4,2320.9
590500,130160,8,23,4,2845.85
590503,130161,8,25,0,4177
590505,130162,8,15,8,2393.98
590527,130170,8,10,7,813.71
590561,130182,8,2,5,114.66
590567,130183,8,8,8,1381.15
590578,130187,8,8,1,1597.09
590585,130189,8,26,4,3023.9
590593,130192,8,14,0,2566.24
590599,130194,8,3,1,555.87
590605,130196,8,11,10,1831.19
590616,130200,8,11,6,1404.49
590622,130201,8,13,6,522.2
590623,130202,8,11,6,1404.39
590645,130209,8,9,5,475.84
590651,130211,8,29,1,3730.2
590657,130212,8,7,9,1335.77
590673,130217,8,25,8,4377.55
590675,130218,8,30,0,3736.74
590678,130219,8,13,6,2129.02
590683,130221,8,14,1,1864.65
590692,130224,8,11,4,2109.97
590705,130229,8,20,7,1252.11
590710,130230,8,13,4,2461.36
590728,130235,8,14,7,1502.75
590734,130237,8,26,4,2515.65
590741,130240,8,26,3,3854.11
590749,130242,8,9,6,1684.16
590752,130243,8,20,2,2076.78
590754,130244,8,5,7,904.14
590759,130246,8,19,10,2207.27
590767,130248,8,9,5,1670.25
590792,130257,8,11,5,502.76
590796,130258,8,11,2,1555.03
590818,130266,8,17,6,2199.9
590827,130269,8,11,0,880.63
590831,130270,8,29,1,3381.66
590832,130271,8,13,4,1002.05
590848,130276,8,22,6,4293.78
590850,130277,8,12,6,924.5
590867,130283,8,14,9,996.48
590872,130285,8,22,4,3908.01
590886,130290,8,22,10,2473.59
590888,130291,8,5,2,609.09
590895,130293,8,23,8,2003.46
590899,130294,8,13,3,2235.88
590903,130295,8,18,6,2390.92
590909,130296,8,2,2,282.62
590914,130298,8,3,3,340.08
590921,130301,8,18,8,1196.16
590930,130303,8,29,7,3967.44
590947,130308,8,27,4,2076.07
590959,130312,8,19,8,2031.44
590965,130313,8,7,3,297.22
590970,130315,8,4,4,429.62
590979,130318,8,26,9,3753.72
590987,130320,8,1,4,128.75
590997,130324,8,7,9,499.64
591008,130328,8,4,7,721.99
591020,130333,8,20,5,3266.14
591025,130334,8,14,8,2680.62
591032,130337,8,3,6,486.15
591076,130351,8,24,10,4755.96
591101,130359,8,29,4,1366.99
591104,130360,8,1,9,51.88
591109,130361,8,10,4,1754.88
591111,130362,8,14,9,2135.01
591137,130370,8,17,4,1961.24
591144,130373,8,1,4,195.94
591149,130375,8,27,9,1250.04
591161,130380,8,7,0,1285.04
591170,130383,8,6,8,1021.73
591173,130384,8,18,5,2012.16
591178,130385,8,24,6,2619.37
591179,130386,8,27,3,1819.64
591187,130389,8,21,10,2914.64
591190,130390,8,28,6,2234.26
591199,130393,8,22,3,1681.13
591204,130395,8,19,5,2899
591208,130397,8,1,1,81.81
591215,130399,8,9,6,918.32
591223,130402,8,18,7,1716.81
591228,130403,8,3,4,545.16
591237,130406,8,21,4,1188.93
591243,130408,8,25,3,3199.64
591248,130410,8,17,1,1457.69
591254,130412,8,19,9,1302.38
591262,130414,8,25,6,3133.09
591264,130415,8,8,4,785.53
591270,130417,8,16,3,1519.08
591275,130418,8,25,9,2194.4
591292,130425,8,6,4,945.48
591296,130426,8,3,3,315.14
591307,130429,8,13,8,1492.58
591315,130431,8,26,10,4985.44
591318,130432,8,21,9,2117.59
591329,130436,8,30,8,3006.23
591330,130437,8,18,6,2991.6
591335,130438,8,23,2,1103.14
591348,130442,8,11,9,1962.12
591355,130445,8,10,7,943.15
591358,130446,8,11,4,2129.66
591363,130447,8,1,7,61.93
591369,130448,8,29,7,3431.68
591371,130449,8,17,8,2471.32
591373,130450,8,22,10,1024.35
591377,130451,8,5,0,427.71
591382,130453,8,7,5,358.43
591396,130458,8,19,5,1174.71
591400,130459,8,6,3,456.76
591403,130460,8,16,2,683.77
591410,130462,8,18,7,2874.09
591419,130465,8,29,4,5203.23
591437,130470,8,23,5,1486.48
591445,130473,8,15,2,1400.49
591456,130476,8,14,9,2582.6
591460,130477,8,9,7,987.59
591472,130481,8,18,5,2329.93
591485,130486,8,25,3,4458.34
591494,130490,8,5,8,665.34
591500,130491,8,30,4,5451.24
591508,130493,8,8,9,1190.19
591510,130494,8,29,7,2054.87
591513,130495,8,21,7,1515.3
591516,130496,8,23,2,4589.29
591527,130501,8,13,6,2249.3
591542,130505,8,11,10,1642.37
591548,130507,8,26,10,3625.45
591558,130511,8,4,0,356.66
591570,130515,8,7,6,1224.13
591572,130516,8,5,0,834
591579,130518,8,16,4,797.4
591586,130520,8,16,9,1468.38
591602,130526,8,9,4,1020.14
591607,130527,8,28,7,2216.34
591621,130531,8,24,5,2694.26
591625,130533,8,9,9,897.48
591630,130534,8,7,7,289.25
591634,130535,8,22,10,2377.33
591640,130536,8,22,4,3916.6
591662,130543,8,9,9,366.22
591677,130549,8,8,2,1478.98
591688,130552,8,8,9,962.16
591699,130556,8,10,0,1314.52
591703,130557,8,3,4,280.55
591708,130559,8,7,7,1293.34
591716,130562,8,28,2,4250.38
591739,130570,8,3,2,569.33
591750,130574,8,24,6,1389.68
591753,130575,8,14,8,2651.46
591760,130577,8,12,0,605.71
591767,130579,8,11,1,751.52
591783,130585,8,24,3,3194.91
591792,130588,8,13,10,802.21
591803,130592,8,14,7,2540.31
591812,130595,8,26,7,1401.06
591822,130598,8,22,2,928.85
591829,130600,8,9,7,726.98
591861,130610,8,22,0,1475.86
591887,130618,8,15,3,2401.87
591888,130619,8,3,9,572.29
591894,130621,8,25,9,2602.08
591905,130625,8,10,9,1556.15
591917,130629,8,28,9,4848.17
591927,130633,8,8,4,811.68
591934,130636,8,4,10,443.84
591944,130639,8,29,6,3001.94
591957,130642,8,7,6,578.12
591960,130643,8,29,6,3949.8
591963,130645,8,24,1,3126.07
591967,130646,8,8,10,409.69
591971,130648,8,22,2,2772.81
591977,130650,8,22,5,2744.14
591994,130655,8,22,9,3987.88
592018,130663,8,6,6,1015.87
592020,130664,8,27,6,2966.71
592024,130666,8,3,1,402.47
592028,130668,8,29,8,1391.25
592033,130670,8,24,7,3457.9
592037,130671,8,17,3,3348.72
592039,130672,8,25,6,2660.97
592044,130673,8,4,8,318.86
592047,130674,8,8,2,1331.22
592066,130681,8,18,6,2659.55
592086,130687,8,28,4,2928.35
592091,130688,8,3,1,598.09
592095,130690,8,23,4,3636.5
592102,130693,8,28,2,5426.84
592114,130697,8,8,5,645.17
592120,130699,8,9,0,1777.23
592126,130701,8,12,9,1195.41
592131,130703,8,28,10,3972.77
592138,130705,8,3,7,172.57
592141,130707,8,22,4,3311.25
592152,130711,8,2,10,97.84
592158,130712,8,29,10,4813.63
592160,130713,8,9,5,1262.34
592173,130718,8,19,5,2388.95
592182,130721,8,25,6,3349.44
592184,130722,8,8,2,626.01
592206,130729,8,24,9,3779.66
592216,130732,8,8,3,1399.68
592218,130733,8,12,9,2183
592223,130734,8,23,8,3464.04
592229,130736,8,19,1,3793.86
592232,130738,8,18,9,2824.33
592239,130739,8,3,10,546.04
592242,130740,8,1,3,194.78
592252,130744,8,20,8,2817.9
592260,130747,8,26,9,2028.52
592265,130749,8,25,7,2350.48
592270,130750,8,4,5,687.14
592271,130751,8,22,5,1645.73
592277,130753,8,1,3,173.19
592295,130760,8,24,7,1734.17
592301,130762,8,15,10,1605.37
592307,130763,8,28,9,2656.59
592319,130768,8,1,7,168.2
592338,130774,8,14,4,1655.28
592343,130776,8,2,7,123.92
592351,130779,8,28,0,3069.39
592358,130781,8,10,4,1229.48
592364,130783,8,13,9,674.36
592367,130784,8,20,0,1471.91
592375,130787,8,29,5,4708.63
592379,130788,8,6,10,1182.96
592388,130791,8,16,1,798.09
592390,130792,8,1,10,94.15
592392,130793,8,27,8,2151.92
592402,130796,8,25,3,4535.82
592418,130800,8,15,1,1666.55
592423,130802,8,14,6,1214.16
592432,130805,8,22,5,1243.23
592444,130809,8,17,2,2214.72
592450,130811,8,10,2,807.33
592454,130812,8,11,2,1128.8
592460,130814,8,12,8,1511.24
592477,130820,8,1,9,113.73
592479,130821,8,30,0,3940.4
592491,130824,8,21,3,2590.32
592492,130825,8,4,10,378.51
592497,130826,8,18,10,846.39
592499,130827,8,18,2,1051.19
592506,130830,8,15,8,1092.26
592519,130835,8,2,1,220.58
592524,130837,8,20,6,2454.41
592531,130839,8,20,7,1289.58
592545,130844,8,11,9,492.03
592549,130845,8,16,1,2906.91
592551,130846,8,5,8,309.97
592563,130849,8,21,10,3272.58
592566,130850,8,9,9,948.97
592569,130851,8,8,1,1434.86
592580,130855,8,10,0,1082.5
592585,130857,8,29,9,5595.6
592588,130858,8,21,9,3719.33
592611,130866,8,7,8,807.69
592615,130868,8,20,1,1705.18
592619,130870,8,1,9,153.08
592638,130875,8,17,1,1330.49
592641,130876,8,15,4,1287.72
592643,130877,8,20,9,3427.78
592646,130878,8,20,6,1569.01
592649,130879,8,2,1,110.41
592654,130880,8,11,9,799.37
592664,130884,8,12,9,1079.81
592667,130885,8,12,0,1085.97
592671,130886,8,17,3,2690.53
592683,130890,8,13,0,1654.05
592685,130891,8,21,7,2749.58
592692,130893,8,23,7,1984.02
592696,130894,8,27,3,1755.4
592699,130895,8,16,9,1917.47
592701,130896,8,24,5,2202.95
592705,130897,8,29,1,3010.51
592720,130901,8,17,6,1376.24
592726,130903,8,7,0,769.57
592727,130904,8,23,10,3101.63
592740,130908,8,20,1,1213.4
592748,130910,8,20,3,2920.38
592761,130914,8,7,6,1275.7
592765,130916,8,19,6,2964.75
592771,130917,8,18,2,1465.19
592778,130920,8,12,6,511.22
592781,130921,8,27,7,2544.88
592783,130922,8,9,3,867.54
592788,130923,8,7,8,857.81
592798,130926,8,15,8,1463.39
592804,130928,8,24,7,4192.02
592811,130930,8,21,3,2073.33
592820,130933,8,6,4,777.91
592838,130938,8,13,9,1669.15
592839,130939,8,14,10,1588.18
592849,130942,8,8,3,732.23
592867,130949,8,22,2,3466.16
592880,130953,8,16,5,1914.37
592883,130954,8,29,10,1459.74
592887,130955,8,23,4,1650.6
592892,130956,8,16,7,1036.38
592894,130957,8,28,3,4172.77
592898,130958,8,2,7,281.43
592902,130959,8,27,2,3229.15
592909,130961,8,8,3,436.7
592911,130962,8,12,5,1458.71
592923,130966,8,7,0,1071.62
592929,130967,8,10,3,1517.93
592942,130972,8,21,0,2584.19
592965,130980,8,19,7,1655.5
592973,130982,8,25,8,4699.79
592978,130984,8,29,6,5179.22
592986,130987,8,20,8,3443.59
593000,130992,8,24,3,1591.5
593002,130993,8,6,1,1173.79
593007,130994,8,5,0,360.85
593008,130995,8,14,9,2227.98
593024,131000,8,7,3,1399.51
593032,131003,8,3,3,463.91
593036,131004,8,9,10,916.89
593054,131010,8,8,7,652.22
593070,131014,8,23,8,3858.36
593077,131016,8,1,10,129.84
593086,131019,8,21,0,3739.54
593102,131025,8,6,7,1107.02
593103,131026,8,15,2,2478.88
593109,131028,8,9,2,991.94
593126,131035,8,24,8,2456.83
593138,131039,8,24,10,1131.59
593142,131041,8,7,10,742.85
593146,131042,8,13,10,845.29
593147,131043,8,28,6,2218.52
593153,131045,8,10,3,1133.75
593155,131046,8,19,8,1236.1
593166,131049,8,30,6,5015.73
593184,131055,8,23,10,1051.06
593191,131057,8,26,6,2488.91
593203,131061,8,12,0,1719.28
593208,131063,8,19,7,2330.82
593210,131064,8,3,7,539.57
593218,131066,8,18,1,1738.29
593231,131071,8,12,7,1299.74
593237,131073,8,15,1,1110.66
593238,131074,8,1,9,121.13
593245,131077,8,9,2,1305.28
593254,131080,8,24,10,2289.1
593258,131082,8,2,6,158.42
593261,131083,8,3,1,261.56
593265,131084,8,14,2,1537.73
593270,131086,8,21,2,1375.02
593286,131091,8,29,9,4693.09
593297,131094,8,30,4,1697.07
593300,131095,8,6,3,773.42
593315,131102,8,4,9,301.86
593317,131103,8,6,1,987.18
593325,131105,8,8,4,688.04
593329,131106,8,15,7,2233.31
593330,131107,8,4,9,489.26
593348,131112,8,22,0,2761.73
593359,131115,8,18,5,3115.38
593362,131116,8,4,6,488.84
593394,131128,8,9,6,1230.72
593398,131129,8,15,7,2556.21
593404,131131,8,11,2,1441.07
593409,131132,8,26,2,1043.09
593412,131133,8,9,7,476.68
593431,131141,8,24,8,3637.68
593436,131142,8,13,8,1017.47
593443,131145,8,26,7,2363.09
593453,131148,8,23,1,4283.6
593472,131155,8,13,4,1840.71
593475,131156,8,5,8,338.18
593487,131161,8,19,2,2287.12
593492,131163,8,22,7,1956
593501,131165,8,21,9,1632.36
593503,131166,8,20,8,2853.75
593514,131169,8,13,1,2164.89
593516,131170,8,6,9,718.13
593521,131171,8,13,9,948.31
593534,131175,8,17,2,1558.08
593546,131178,8,13,2,2370.64
593550,131179,8,22,6,3665.15
593563,131184,8,19,1,1143.35
593570,131187,8,26,10,1592.26
593576,131188,8,20,9,2563.51
593582,131190,8,22,3,3293.27
593586,131191,8,24,7,3019.06
593591,131192,8,8,7,1335.14
593595,131194,8,23,4,1162.98
593598,131195,8,19,7,3710.25
593612,131199,8,16,6,1936.41
593617,131201,8,19,7,1922.55
593626,131204,8,17,2,2408.67
593630,131205,8,19,7,1087.64
593645,131209,8,14,6,1796.42
593650,131211,8,20,2,3255.12
593674,131218,8,30,1,3218.5
593678,131220,8,29,7,2707.74
593680,131221,8,15,9,1648.91
593684,131223,8,28,8,1457.65
593688,131224,8,12,9,2058.64
593694,131226,8,6,6,284.65
593704,131229,8,22,8,4167.75
593710,131231,8,7,2,392.92
593741,131242,8,16,4,1359.86
593749,131244,8,28,4,2670.93
593764,131250,8,27,3,2175.76
593770,131252,8,6,2,839.56
593773,131253,8,28,5,1543.65
593775,131254,8,27,7,1510.22
593781,131255,8,25,10,3947.31
593783,131256,8,27,6,3366.88
593788,131258,8,20,9,2100.24
593793,131260,8,19,6,1364.52
593801,131262,8,1,10,134.92
593820,131268,8,14,8,2494.57
593826,131270,8,16,10,1616.98
593828,131271,8,11,4,1696.88
593833,131272,8,7,7,284.65
593860,131282,8,17,7,1508.52
593868,131285,8,17,4,2940.14
593872,131286,8,2,7,209.29
593877,131288,8,29,2,4862.22
593881,131289,8,3,1,526.87
593886,131291,8,29,7,3077.56
593890,131292,8,23,3,4523.36
593904,131297,8,9,6,1260.86
593908,131298,8,7,9,451.42
593917,131301,8,20,3,2218.08
593921,131302,8,27,8,1993.39
593923,131303,8,20,9,1890.65
593926,131304,8,28,6,5438.27
593938,131308,8,3,3,170.28
593943,131310,8,19,1,3681.51
593945,131311,8,26,5,4409.32
593950,131312,8,23,10,1196.37
593956,131315,8,9,7,555.86
593967,131318,8,1,8,174.6
593971,131319,8,23,5,4237.49
593980,131323,8,25,10,4636.82
593984,131324,8,2,6,242.19
593990,131325,8,21,7,3404.5
593992,131326,8,5,6,671.92
594001,131328,8,23,3,3209.36
594008,131330,8,28,4,4051.05
594009,131331,8,19,3,1399.96
594013,131332,8,12,8,925.38
594016,131333,8,22,9,1772.68
594019,131334,8,12,5,533.81
594030,131338,8,15,10,951.71
594034,131339,8,17,8,1813.81
594039,131340,8,21,10,2978.36
594041,131341,8,30,10,1979.62
594043,131342,8,15,9,1439.75
594051,131344,8,20,9,1767.22
594057,131346,8,11,10,807.26
594062,131349,8,17,6,1698.7
594066,131350,8,8,1,1316.65
594070,131351,8,27,2,4501.06
594087,131357,8,16,1,1436.16
594090,131358,8,10,0,1306.32
594095,131359,8,8,8,675.12
594106,131363,8,4,0,315.27
594114,131366,8,9,0,1037.95
594122,131368,8,14,10,2648.03
594130,131371,8,25,6,4355.71
594133,131372,8,29,1,4651.96
594135,131373,8,4,9,192.52
594165,131382,8,20,3,3416.86
594170,131383,8,26,2,2461.82
594192,131389,8,6,4,630.75
594193,131390,8,3,3,266.31
594196,131391,8,2,5,205.47
594200,131393,8,2,3,334.02
594206,131395,8,26,0,2240.1
594210,131396,8,28,6,5269.54
594218,131399,8,1,4,98.82
